iso3,gdp_per_capita,gdp_growth,inflation,unemployment,population,population_growth,birth_rate,death_rate,life_expectancy,fertility_rate,internet_users,electricity_access,urban_population_pct,gdp_current_usd,literacy_rate,secondary_enrollment,physicians_per_1000,industry_value_added_pct,agriculture_value_added_pct
GTM,5358.70156997677,4.18451817243695,6.88512823344287,3.051,17847877,1.40623710213146,21.063,5.281,71.206,2.343,55.4086,99.1,55.2581228215265,95641446500.6523,83.0299987792969,45.8926232164663,,22.6306600546867,9.08210141828618
GIN,1416.59612011764,3.97240784200721,10.4930409984424,5.174,14055137,2.48250409145397,34.381,9.3,60.432,4.303,24.6954,47.7,37.2384967469106,,,,,,
GNB,883.199131457831,5.52987253058352,9.39075933985203,2.666,2105529,2.24235388639993,30.458,7.224,63.605,3.911,27.5672,37.4,45.1627159118652,1859601384.05928,63.9300003051758,,0.252,12.6807194794454,39.5759545452345
GUY,17913.4928066879,63.3346343654855,6.11505550109935,11.907,821637,0.751934221097092,20.748,7.309,69.888,2.437,78.3924,93.0,26.4536735068183,,,,,,
HTI,1760.62635668777,-1.68198396897978,33.98393194707,14.54,11503606,1.12789828650149,22.547,8.272,63.948,2.699,,49.3,53.8524949966907,,,,,,
HND,3003.28996826399,4.14356194013767,9.08963911525025,8.774,10463872,1.67679658023776,22.242,4.442,72.715,2.522,56.3896,94.4,57.8364689017254,31426041806.7985,88.2764147235016,53.8605804443359,,25.9084247689488,12.4732730244455
HKG,48825.8441873536,-3.68378414495199,1.88136707196853,4.318,7346100,-0.907914524343304,4.4,8.7,83.6609756097561,0.701,95.6136,100.0,100.0,,,,,,
HUN,18428.028825614,4.15238057779229,14.6081439492433,3.583,9605074,-0.268850150860009,9.3,14.2,75.8682926829268,1.56,89.1428,100.0,70.1585064243445,177002580544.155,,102.908576965332,3.456,24.2330845363481,3.14310033852095
ISL,76350.4550416502,8.82069395623492,8.3087551155892,3.789,382003,2.51377343254216,11.5,7.0,82.119512195122,1.589,99.8082,100.0,94.1787071228028,29166102877.2755,,112.589393615723,4.44,21.4503791547989,4.0879858932462
IND,2347.44829434623,7.60936497768895,6.69903414079852,4.822,1425423212,0.790200540609834,16.336,6.576,71.698,1.994,55.9,99.2,34.7555673994206,3346107287730.93,76.3199996948242,81.6558464317379,,25.3845195629461,16.5461295925754
IDN,4730.83484836107,5.30719722664799,4.20946463714784,3.462,278830529,0.746050469653246,16.204,7.492,70.925,2.149,66.4846,100.0,57.4934704226599,1319101183380.15,,97.8167602714893,0.681,41.4292641760979,12.3996501634108
IRN,4721.20437099984,4.35281087521344,43.4884641742179,9.085,89524246,1.20100285857304,13.314,4.897,76.799,1.704,79.061,100.0,76.3342208862305,,,,,,
IRQ,6520.73154560584,7.95904804992662,4.99476596381044,15.41,44070551,2.29369659225826,26.004,4.164,72.037,3.294,78.7156,100.0,69.8682861328125,,,,,,
IRL,105190.685952731,7.51113888415304,7.82945736434105,4.465,5212836,1.98101664069715,10.4,6.7,82.509756097561,1.54,96.6206,100.0,63.8920250215059,548341794599.09,,133.150497436523,3.362,40.756447602572,1.17281530326124
IMN,88328.548125887,-4.16539345213232,,,84132,0.0309085940239317,8.437,10.267,80.956,1.556,,100.0,52.1955609162662,,,,,,
ISR,54949.621556429,6.26326343841286,4.41162725488371,3.695,9557500,1.96636884788361,19.0,5.4,82.7,2.89,91.8508,100.0,91.4979834273327,525181008025.57,,96.5853729248047,3.686,19.4269429799466,1.1618336562619
ITA,35653.9042103495,4.82117669913565,8.20128991161718,8.069,59013667,-0.20230086688254,6.7,12.1,82.7,1.24,85.0607,100.0,69.4839779766539,2104067630319.46,,101.353858947754,4.191,23.2791441111799,1.89037175125669
JAM,6626.47502388538,6.43930323656186,10.3495688391272,4.083,2839144,0.0515076570013975,11.855,7.905,71.481,1.372,82.4453,100.0,57.9879906034775,,,,,,
JPN,34065.6438962526,0.941998775483285,2.49770278172255,2.614,125124989,-0.443851919148528,6.3,12.9,83.9963414634146,1.26,84.9234,100.0,91.9776532428406,4262463317796.53,,102.337966918945,2.649,27.7174374582966,0.921881300110971
JOR,4332.25159897931,2.64743514912058,4.22915568897117,18.2,11256263,1.70151702842564,20.922,3.163,77.088,2.679,90.5,100.0,92.4048379066163,48764963380.2817,,90.9912658899133,2.851,24.4882015845826,4.81784457116001
KAZ,11255.3396437881,3.19999999970734,15.0278644440851,4.86,20034609,1.46316879039749,20.819,6.992,73.503,3.05,92.2969,100.0,61.444157327248,225496328925.494,,94.0433413378673,3.719,34.9793974237581,5.24714480730074
KEN,2109.56288513137,4.85998104287999,7.65986268272224,5.565,54252461,1.92297608206469,27.342,7.212,63.549,3.262,,76.0,31.4307820066946,114448978152.637,,83.7738192286218,0.236,17.5274480968435,21.0361920649933
KIR,2069.7671726925,4.56632593100372,5.34595440908904,,130469,1.61644031663411,26.403,7.073,66.269,3.182,,94.4,60.5739126559419,,,,,,
KOR,34822.4048404971,2.72756456708991,5.08951365062842,2.857,51672569,-0.187486566698935,4.9,7.3,82.6804878048781,0.778,97.1686,100.0,81.1624941626873,1799363116866.52,,97.8181304931641,2.61,32.5112580507246,1.4483461547482
XKX,5290.95006509706,4.27849895827543,11.5805104542012,,1768096,-1.01194530149251,12.275,5.885,77.623,1.555,,,47.8001996538455,,,,,,
KWT,39981.7691035833,6.75866711966617,3.98064961990313,2.133,4589643,5.11318110910574,10.8489565017698,1.75198239171633,80.5878048780488,1.546,99.7237,100.0,100.0,,,,,,
KGZ,1739.72018344174,8.96750520041391,13.9229093174176,4.767,6975220,1.7936545985598,21.5,4.5,72.0487804878049,2.8,82.5991,99.7,34.7003053497743,,,,,,
LAO,2046.40440255621,2.70742652643155,22.9562225132056,1.209,7559007,1.40971670105791,21.693,6.265,68.715,2.455,62.7001,100.0,38.0682382805397,15468785203.7532,,56.8782044614964,0.331,34.1089797342112,14.8688822282276
LVA,20221.103686109,1.90853419029801,17.3102830198815,6.815,1879383,-0.271369577775699,8.5,16.4,74.2780487804878,1.47,91.0301,100.0,68.2570218109034,38003198508.9107,,104.764526367188,3.398,20.581400181885,5.11411038456871
LBN,3654.35845534878,-0.621678970663112,171.205491336641,11.105,5744489,0.460053063032864,16.372,5.769,78.003,2.263,82.798,100.0,90.206313713022,,,,,,
LSO,1030.12582947757,2.38778020186284,8.27180389943028,16.623,2286110,1.08048016923391,24.392,10.918,56.812,2.716,46.5007,50.0,41.6703965165322,,,,,,
LBR,744.617175237387,4.80810517290655,7.59298486560313,2.956,5373294,2.14388170425267,31.189,8.159,61.934,4.016,21.8966,31.8,54.4591057083,,,,,,
LBY,5986.63694851258,-8.29981811198795,4.51030149235703,19.238,7223805,1.23450447871795,17.537,4.808,74.462,2.402,88.6412,70.0,87.8486088593786,,,,,,
LIE,188055.003235348,,,,39493,0.790598334689517,9.2,7.1,84.1219512195122,1.47,96.4528,100.0,14.6923070071538,,,,,,
LTU,25085.784063499,2.53752574011534,19.7050461518394,5.955,2831639,0.824789131191284,7.8,15.1,75.6439024390244,1.27,87.7242,100.0,68.2866452426813,71033884499.7824,,106.918357849121,4.466,25.6398695886222,3.9279382912554
LUX,123719.658915996,-1.0974168968152,6.33600807777919,4.588,653103,2.01666790212729,9.9,6.8,82.9463414634147,1.31,98.242,100.0,94.7605400940185,,,,,,
MAC,36806.891255461,-18.956941494497,1.04502802369954,2.446,677300,-0.764822083825685,6.4,4.4,83.0804878048781,0.68,87.9696,100.0,100.0,,,,,,
MDG,503.51453347296,4.15609778386296,8.16059031991844,3.186,30437261,2.48207836172625,32.498,7.728,63.068,4.036,18.5532,36.1,31.5397813465886,,,,,,
MWI,604.269740360317,0.921115069005936,20.953969729969,5.02,20568728,2.567947782963,31.738,5.803,66.037,3.72,17.0457,14.0,16.7146031979436,12429059928.102,,35.5084899925617,0.054,16.9073435383995,27.5975518762201
MYS,11754.5678336248,9.03173723044451,3.37869862549928,3.93,34695493,1.1977720012836,12.394,5.547,75.444,1.55,97.3986,100.0,75.9741357073003,407830525989.553,95.7699966430664,78.8341986282999,2.29,38.974240550053,8.96184922741417
MDV,11786.0191492983,13.8260895184139,2.33314337624567,4.303,524106,1.528878337276,11.396,2.329,80.76,1.583,83.9119,100.0,41.0641769690663,,,,,,
MLI,976.914116406452,3.70319027595568,9.62147608489064,2.387,23072640,3.00942592606239,40.345,8.859,60.035,5.692,34.3797,53.0,30.4015705681899,,,,,,
MLT,35638.8869457406,2.48309993837792,6.15375621933037,3.471,531113,2.47100289980875,8.1,8.0,82.4487804878049,1.08,91.5406,100.0,95.6003155132879,18928276162.4131,,102.695037841797,4.513,11.2986859561477,0.839345917125421
MHL,6455.66062185762,-0.700563926576777,,,40077,-3.16808578519291,21.989,6.862,66.725,2.936,64.8023,100.0,77.9855966195187,,,,,,
MRT,1960.35240077424,6.79600500489967,9.52526628622843,10.52,4875637,2.92956466448208,34.844,5.627,68.281,4.77,34.3001,49.0,58.8120996197226,,,,,,
MUS,10246.5017455553,8.69306675264066,10.7737512242899,6.322,1262523,-0.301401216835277,9.6,10.2,73.5146341463415,1.32,75.5,100.0,39.0000125885784,,,,,,
MEX,11405.7940473759,3.70975709163623,7.8962761916855,3.256,128613117,0.753116988604166,16.041,6.521,73.973,1.94,78.6322,100.0,79.199683215791,1466934724293.06,95.8486603965766,98.3576583862305,2.588,33.1638305245733,3.89806570970786
FSM,3710.12451611752,-2.90588999868474,5.40874375479067,,112114,0.438013018270765,22.509,7.613,66.961,2.785,,85.3,22.4122701819053,,,,,,
MDA,5744.29618434435,-4.6000000255323,28.7372976766235,0.909,2528654,-2.62110760462091,10.545,13.07,71.546,1.694,76.7412,100.0,42.4048843383789,14525337523.7271,,97.6136725974109,4.145,19.0908218110745,8.11428000058421
MCO,226052.001905201,11.2662955198601,,,38931,1.04315542231896,8.687,23.496,85.746,2.114,99.1497,100.0,100.0,,,,,,
MNG,4993.51487463495,5.0327096366527,15.1509728200805,5.954,3433748,1.46704738017187,19.5,5.6,71.9007317073171,2.7,82.1725,100.0,69.783805847168,17146471713.748,98.7300033569336,93.5508272676123,4.13,35.3122175669446,13.0278534035361
MNE,10024.5435616209,7.73954689516201,13.0403036347004,14.851,623591,-0.234174139002603,11.3,11.3,76.1878048780488,1.8,88.2219,100.0,65.4012965440866,6251215144.13471,,92.1609725952148,2.808,13.4328345905852,3.99672766573405
MAR,3463.1376953125,1.81269242194809,6.65704202759067,9.413,37329064,1.00863622672701,17.035,5.572,75.161,2.256,89.9,100.0,62.5118468550703,,,,,,
MOZ,578.251663751351,4.36445074432608,10.2794018093421,6.789,32656246,2.9473431712575,37.99,7.255,63.011,4.84,18.7913,33.2,35.0536638047945,18883528581.3734,61.6778205151772,,0.175,23.2425949902892,25.6392221082741
MMR,1158.05005055976,4.0374934360085,,3.063,53756787,0.690074759264932,16.912,9.18,66.506,2.131,58.0112,73.6,30.311095757938,,,,,,
NAM,4349.79908493314,5.3987247803654,6.08128114112413,19.615,2889662,2.77600581415178,26.343,7.471,64.19,3.248,61.1485,56.2,49.5291037671807,12569449123.3661,,81.8163691171532,0.553,27.11172557706,8.75889366457648
NRU,12911.9086441381,2.87769784172609,,,11801,0.782649677702407,26.613,7.472,61.93,3.379,,100.0,100.0,,,,,,
NPL,1385.91066274851,5.6313145568451,7.6702057938028,10.661,29715436,0.81238557412485,19.643,6.888,70.087,2.002,53.8878,91.3,66.2992968721053,,,,,,
NLD,59123.318556487,5.00723455159611,10.0012078753473,3.526,17700982,0.953278922854537,9.5,9.6,81.6146341463415,1.49,92.5197,100.0,94.9856177734136,1046540797548.64,,138.767501831055,3.876,18.6563965305589,1.64194723390554
NCL,33516.363085906,3.50000000000006,,10.71,287123,0.66709196832953,14.498,6.8,77.698,1.998,,100.0,67.5720305021282,,,,,,
NZL,49099.7090423358,3.49638686458842,7.17222476016441,3.299,5081700,-0.0570512394609476,11.49,7.53,81.9585365853658,1.66,96.1942,100.0,83.8547305017812,249509991440.438,,114.774932861328,3.611,19.6044449752619,4.56898326146121
NIC,2322.89053964583,3.55029945613975,10.4674244465991,4.969,6730654,1.28466010240759,19.695,4.691,74.463,2.24,49.1307,86.5,58.9954376220703,,,,,,
NER,609.745147574878,11.9000000000277,4.22621791916392,0.403,25311973,3.25170642220024,41.95,9.173,60.398,6.135,23.2982,19.5,17.477207007512,15433852712.2963,35.6100006103516,,0.028,18.8885125171682,41.3505163572647
NGA,2899.16047470324,4.31882949523192,18.8471877843274,3.827,223150896,2.09281687128387,33.192,11.953,54.079,4.552,37.6975,60.5,61.3727650622225,,,,,,
MKD,7606.2375253797,2.75888415332967,14.2047173195833,14.476,1831712,-0.294481335654044,9.9,12.3,74.4248780487805,1.6,85.008,100.0,61.9530566607267,13932436550.0883,,91.4516372680664,2.944,23.0244680694634,7.27988785468163
MNP,23785.754590043,16.6427546628408,,,46078,-1.93650806828242,13.807,4.505,78.531,2.388,,100.0,91.8785788645608,,,,,,
NOR,109269.520580298,3.24622860260932,5.76412317852272,3.231,5457127,0.898395220610608,9.4,8.4,82.509756097561,1.41,99.0,100.0,82.9563661816034,596297651035.798,,119.442527770996,4.908,49.1288971298146,1.63442443229044
OMN,23223.5829405935,7.98570728354278,2.5061425061425,3.3,4730226,4.98013669293962,16.353,2.13,77.911,2.449,95.2453,100.0,80.0117053152301,109852795838.752,97.3399963378906,91.9645458184777,1.992,59.4852077730217,2.10827114663434
PAK,1538.3228133171,4.7781068690358,19.8738599646655,5.291,243700667,1.74799739792983,28.13,6.513,67.417,3.662,24.2103,95.0,38.3740439760816,,,,,,
PLW,13729.7602761496,1.51267904038146,12.3526638378124,,17759,-0.135051508906549,11.115,11.502,68.922,1.927,,100.0,79.1134831712956,243826812.744141,,89.0526315789474,2.472,12.3983166863106,3.35351872913646
PAN,17378.6070017557,11.0385475261766,2.85965128834711,8.086,4400773,1.26612423517538,16.239,4.751,79.324,2.139,77.7041,95.0,65.8211343914956,,,,,,
PNG,3102.28968594061,5.70758404238197,5.25323922215241,2.689,10203169,1.88244961375761,25.16,6.846,65.274,3.165,23.7315,19.0,14.7358658260841,,,,,,
PRY,6205.62595379319,0.176038366149214,9.76556667164402,6.755,6760464,1.13476871860664,20.356,6.359,72.319,2.444,76.2592,100.0,68.6396537819458,41952910858.0846,,82.3071472143291,3.893,34.2539657600776,10.8974804512645
PER,7350.63034300417,2.8090335533015,8.33370630096231,4.291,33475438,0.959183909355287,16.183,6.389,76.834,2.004,74.675,96.2,84.3663554951194,246065570308.155,,103.591468811035,1.649,34.9314299156729,7.17416229206978
PHL,3548.06930572116,7.58098212785563,5.82115811213955,2.598,113964338,0.760479216015364,16.057,6.266,69.472,1.929,75.2111,94.8,54.7902343568327,,,,,,
POL,18891.2121169279,5.25545697386036,14.4294507575758,2.811,36821749,-0.433070695882457,8.3,12.2,77.1560975609756,1.29,86.9411,100.0,59.8315488048321,695607470875.276,,108.48217010498,3.424,29.1814824967348,2.80606930357805
PRT,24620.5197587181,6.98584137580278,7.83269124233323,6.138,10434332,0.697256448023043,8.0,11.9,81.6317073170732,1.43,84.4969,100.0,61.1259255772782,256898677175.024,,120.926139831543,5.851,18.4032428555898,1.90543676193935
PRI,35353.6821570014,2.95709565499587,,6.0,3220137,-1.31345396519316,5.9,11.0,79.427,0.914,87.2918,100.0,94.1110923054937,,,,,,
QAT,88701.4689763536,4.18497018544697,4.99527553740761,0.13,2657333,5.90701824957099,10.099,0.932,81.857,1.739,99.6528,100.0,99.243997525719,,,,,,
ROU,15503.551804598,4.18771305104109,13.7954887432521,5.614,19048502,-0.385412679960785,9.4,14.3,75.1536585365854,1.71,85.5031,100.0,52.1634832477272,295319437556.988,,83.0334701538086,3.625,27.5991771762168,3.8180329334627
RUS,15619.6142578125,-1.43588213859842,13.7436797398232,3.867,144236933,-0.352843110363082,8.9,12.9,72.5456097560976,1.416,90.418,100.0,74.8544893625017,2291612121334.64,,92.7729443625069,5.111,32.2301435685138,3.42029353612808
RWA,975.469323735369,8.16120720872912,17.6892095588153,15.084,13651030,2.19046619232976,28.859,5.993,67.528,3.778,31.2252,50.6,27.7806702737761,13316161002.3912,78.7600021362305,44.1547093958443,0.09,21.2695312277805,24.886975847496
WSM,4132.44717734444,2.26705055249026,10.9618822286844,5.048,215261,0.690847424147793,26.101,6.181,71.55,3.883,57.3288,98.3,17.5007949951039,,,,,,
SMR,54190.8417700372,7.89844145767604,5.32545321311365,,33755,-1.46164026701119,6.1,7.8,85.708,1.136,85.0607,100.0,97.1141889380465,1829211863.9476,99.9100036621094,61.6779239246356,4.663,37.5952017777331,0.0114889167333267
STP,2389.73729784737,0.168698492216564,18.0056351122841,8.964,226305,1.93819561963228,28.277,5.732,69.237,3.695,61.5535,78.0,68.3720919798341,,,,,,
SAU,38510.2276211037,12.0005874752929,2.47407371925372,5.589,32175224,4.41891994509507,15.217,2.57,77.31,2.14,100.0,100.0,84.1349430023993,1239075200000.0,,122.158039993668,3.482,53.1237705884733,2.21479159080364
SEN,1574.0281059306,3.85043193735768,9.69681899081073,2.837,17651103,2.46764281803509,29.46,5.92,67.788,3.864,59.2246,67.9,53.4435061024348,27783332222.6759,,45.3756792066535,0.124,24.8999790711237,16.3333231968406
SRB,10024.8191112596,2.70347705543654,11.9815117344703,8.439,6664449,-2.5170575672922,9.3,16.3,75.2365853658537,1.59,83.5383,100.0,61.9013813540396,66809895701.2152,99.3399963378906,91.9540023803711,3.099,25.2215655826672,5.33794223775032
SYC,16836.6721895387,12.7104688902836,2.6260363285129,,119878,,13.1,7.8,73.7024390243903,2.01,87.0353,100.0,44.9108209981157,2018346588.73752,,76.8818747010999,6.598,11.9787643383367,2.43560145251469
SLE,860.371067916096,5.3135546141915,27.2082883814653,3.137,8276807,2.22598462352813,31.071,8.523,61.275,3.876,19.2287,29.4,44.2666343543487,,,,,,
SGP,90299.0694637269,4.10800021897151,6.13095418919732,3.591,5637022,3.30862052439523,7.9,6.3,82.8951219512195,1.04,95.9539,100.0,100.0,509017841146.557,,103.009804103267,2.834,23.84052179209,0.0259773163736464
SXM,37793.1284399157,13.9,,,42139,1.35708688873829,9.198,7.981,76.18,1.453,,100.0,100.0,,,,,,
SVK,21317.7943982363,0.544591632137454,12.7741463637611,6.143,5431752,-0.284860959688394,9.7,11.0,76.9658536585366,1.57,89.0677,100.0,53.1902831072528,115792972358.209,,92.2043075561523,3.697,26.5461918036068,1.930396226685
SVN,28360.3041467268,2.66850555542486,8.83369886749452,4.011,2112076,0.189424378732817,8.3,10.6,81.2829268292683,1.55,88.9125,100.0,55.3377817873563,59899117741.0022,,107.874809265137,3.367,27.991167622233,1.62480238565618
SLB,1877.78104490956,-2.58448361755723,5.51812928576938,1.475,781066,2.39378076885188,27.283,5.194,70.409,3.62,42.094,76.0,29.3511689856806,,,,,,
SOM,573.141165798229,2.71821202053759,,19.112,17801897,3.0251275475745,43.789,12.812,53.931,6.255,27.6,48.9,53.5010115886789,,,,,,
ZAF,6534.24867783397,2.05813661692193,7.03987272546482,33.268,62378410,1.41397227960081,19.079,9.402,65.454,2.227,75.4556,86.5,63.4766699210327,407596043067.885,,104.535066506498,0.794,24.9820287872223,2.60577484985618
ESP,30319.4987196616,6.37031712129601,8.39057634118627,13.033,47786102,0.718854879160094,6.9,9.7,83.1341463414634,1.16,94.4855,100.0,79.9548794567814,1448850658406.62,,119.015510559082,4.294,21.2234793725829,2.36964000049424
LKA,3342.63650253855,-7.34919301306745,49.7211021114327,4.528,22181000,0.112772639779474,12.4,8.1,77.3,1.984,48.3,100.0,19.9877933196367,74143020262.8076,92.4899978637695,88.1918156520303,,29.8058315790625,8.44795287007937
KNA,21011.5744209816,10.4804941546807,2.66817533111249,,46709,-0.11554263524381,11.958,11.658,70.313,1.512,75.5566,100.0,31.6156404983167,,,,,,
LCA,13103.8243147472,20.3884431828414,6.37814695133351,15.934,178781,0.144975018605125,11.417,8.455,72.67,1.387,65.3544,100.0,29.097678526676,,,,,,
VCT,9693.55867833025,3.1108330034352,5.66009779226552,19.277,102046,-0.776041417794061,12.393,11.45,71.191,1.791,71.7226,100.0,47.585897833353,,,,,,
SDN,1046.24084472656,-0.957816591119183,138.80846024176,7.53,49383346,2.70189520043666,33.535,6.522,65.695,4.384,,63.2,34.7209852053086,,,,,,
SUR,6084.43876736445,2.40622235601218,52.446027276241,7.973,623164,0.848956801428746,17.47,6.687,73.254,2.274,77.6494,99.0,65.8985443115234,,,,,,
SWE,54836.8907235124,1.25543620445816,8.36929098869189,7.417,10486941,0.68058286829853,10.0,9.0,83.0585365853659,1.53,95.0097,100.0,88.4038576504809,,,,,,
CHE,94394.5106803525,3.04406102969423,2.83502798644463,4.122,8777088,0.829927183900371,9.4,8.5,83.6048780487805,1.39,96.4528,100.0,84.9206266284521,828508926958.393,,103.392356872559,4.477,24.5433816560689,0.616379798814859
SYR,1051.67149587463,0.732781301861365,,13.245,22462173,3.78051313340953,21.234,4.773,72.79,2.746,,89.0,72.6124992370605,,,,,,
TJK,1052.17949484894,8.00000033846364,,7.051,10182222,2.13728529423458,27.043,4.618,71.562,3.127,53.1078,100.0,26.1957126615618,10713525200.3998,,90.888637681585,1.939,34.702580856427,22.9348537040845
TZA,1207.52062988281,4.56600576430955,4.35027204269101,1.573,64711821,2.95046658393064,35.637,5.844,66.879,4.671,22.101,45.8,34.8234736377147,75749121842.9149,78.2099990844727,,0.134,27.6848111756783,24.2569694569552
THA,6909.35281815827,2.58037874709827,-1.61068030486688,0.94,71735329,0.0111485454856964,8.38,9.231,75.291,1.221,87.9772,99.9,59.742374420166,495644697587.661,91.0999984741211,88.0661686868399,,35.1217577031461,8.71945138441444
TLS,2343.24954740187,-20.5224785561874,7.00530945399787,1.537,1369295,1.40884587356384,22.424,7.362,67.368,2.801,34.5102,99.7,28.5857292288968,,,,,,
TGO,951.232378690387,6.29443692019429,7.96757361617945,1.965,9089738,2.35270895960531,31.535,7.872,62.29,4.253,35.5105,57.2,42.7332327975627,8646453099.4124,72.5999984741211,,0.08,21.2257076314374,21.2198485197121
TON,5298.01941509951,-2.12854452405193,10.9713652903022,2.002,105042,-0.425589151486705,23.35,6.476,72.635,3.171,57.7181,100.0,21.147219451842,,,,,,
TTO,20750.5202434652,0.86126082651883,5.82838638517959,4.383,1365805,-0.128266918103601,10.987,8.225,73.331,1.544,84.4957,100.0,53.9474037904998,,,,,,
TUN,3707.29283414381,2.75228761004381,8.30646124447623,15.3,12119334,0.585173208533683,14.124,6.159,76.05,1.847,70.5532,100.0,69.707138648303,,,,,,
TUR,10897.8397861365,5.44122511322401,72.3088359891207,10.465,84979913,0.984586244469359,12.2,5.9,77.591,1.63,83.4372,100.0,89.0381164550781,926097476913.818,,116.040176391602,2.236,30.890102398727,6.69360961922604
TKM,5837.84224538947,6.19999993621698,,4.017,7230193,1.92922787802207,22.635,5.787,69.913,2.728,,100.0,47.0592103414926,42208726137.7192,99.9000015258789,92.451789855957,1.916,40.4477669790021,10.9344870689238
TCA,31280.5418020808,14.0871234168153,,,45847,1.32618037626777,10.981,7.372,77.918,1.477,,99.9,93.6922471653237,,,,,,
TUV,5911.32727055301,0.677309361438304,,,9992,-2.00145390945735,24.084,9.066,66.852,3.244,73.5846,100.0,63.3065768081154,,,,,,
UGA,963.067314117178,4.58802192181773,7.1957888597581,2.885,47312719,3.00759449042677,35.8,5.035,67.675,4.388,11.1246,47.1,29.9251969709665,,,,,,
UKR,4199.6708984375,-28.7585842155085,20.1836366617478,,41048766,-7.61932022603164,5.679,14.188,72.658,0.897,82.6753,100.0,69.42345912103,,,,,,
ARE,50759.7589231191,7.51448425801082,5.29122604376849,2.872,10074977,5.08834153373914,9.295,1.18,80.487,1.148,100.0,100.0,85.5147347682487,511403403675.97,98.2900009155273,102.380981445312,2.915,49.3332992568668,0.740896924545652
GBR,47057.043229179,5.14970388522993,7.92204883147902,3.768,67604000,0.921336799385098,10.1,9.512,81.0112195121951,1.56,96.2989,100.0,83.0753982997505,3181244350465.41,,113.257041931152,3.143,16.8198596717719,0.681106058275464
USA,76657.2488844403,2.51237531986017,8.00279982052121,3.65,334017321,0.575744520494521,11.0,9.8,77.4341463414634,1.6565,92.2016,100.0,80.0324978239707,,,,,,
URY,20818.6146091144,4.48622703072073,9.10437983075437,7.877,3390913,-0.170369337727093,9.958,10.832,76.468,1.425,89.873,100.0,95.4977416992188,70594110920.0358,98.8499984741211,121.137930191204,4.674,17.7086542108617,6.91840277577074
UZB,2578.66689394219,6.00134232203442,11.4466436998836,4.456,34938955,2.00999064709715,26.524,6.048,72.147,3.396,83.9,100.0,50.9847412109375,90095926567.4359,100.0,97.3779819618405,,31.4813507507112,20.9737716891415
VUT,3370.21191956953,5.18622862422562,6.67930581887121,5.077,313046,2.31965082626492,28.673,5.167,71.302,3.647,45.6747,71.6,22.2541249733107,,,,,,
VEN,3155.04207099687,8.00091310654791,,5.646,28213017,-0.087895947265923,15.025,7.347,72.566,2.088,,100.0,89.2132204732836,,,,,,
VNM,4147.69777213621,8.53750046755788,3.15650749963129,1.57,99680655,0.750756665157789,14.272,6.488,74.502,1.927,78.59,100.0,37.5478515625,413445230668.578,96.129997253418,93.4123434096522,,38.4823612398341,11.8802998302585
VIR,44320.909185774,-1.31123206333498,,12.092,105413,-0.432595819529278,11.6,8.8,80.319512195122,2.0,,100.0,95.2171514724412,,,,,,
PSE,3799.95527015163,4.08276027347105,3.74122391852077,24.42,5043612,2.42553777623863,27.575,2.992,76.662,3.375,88.6469,100.0,86.5961423216016,19165500000.0,97.8399963378906,90.1364802874113,,17.3927108606611,5.74521927421669
ZMB,1447.12310138035,5.21122360356247,10.9932039209136,5.993,20152938,2.76365042984169,33.542,5.583,65.279,4.175,15.0,47.8,44.5988511178469,29163782140.4858,79.9751431296375,,0.324,35.2838210182449,3.09401583407622
ZWE,2536.40050223076,6.13926327570213,104.705170628667,10.087,16069056,1.7062092862652,30.882,7.779,62.36,3.767,37.8861,50.1,38.7055207169041,,,,,,
CUB,,1.77465227724316,,1.829,11059820,-0.562151275082133,8.662,10.286,77.629,1.412,68.25,100.0,77.1056060791016,,,,,,
SSD,,,-6.68732094212668,12.475,11021177,1.42002025455897,29.066,9.906,57.203,3.964,,8.4,20.7752121046616,,,,,,
ERI,,,,6.033,3409447,1.75351368458045,28.675,6.319,67.789,3.786,18.7092,53.4,34.8469276428223,,,,,,
PRK,,,,3.457,26328845,0.366471008261931,13.149,9.484,73.641,1.797,,54.7,63.2274365906829,,,,,,
YEM,,,,17.224,38222876,2.87334358526139,35.407,5.232,67.952,4.593,,76.0,36.3226310308295,,,,,,
VGB,,,,,38319,1.33986872052852,8.416,5.908,77.177,1.025,,100.0,54.795911692548,,,,,,
GIB,,,,,37609,2.01706920456894,12.026,6.409,83.517,1.895,,100.0,100.0,,,,,,
MAF,,,,,28870,-3.70935422542636,17.326,9.021,80.236,2.763,,100.0,100.0,,,,,,
